doc_id,file_name,local_path,page_count,page_index,pdf_page,candidate_table_numbers,matched_table_numbers,candidate_count,matched_count,printed_page,page_role,visible_titles,visible_subentry,visible_section,contains_multiple_tables,contains_table_header,contains_table_body,confidence,warnings,candidate_mismatch,error
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,74,75,44 | 43 | 45 | 46,45,4,1,75,continues,"Queensland.—Population of State Electoral Districts, as recorded at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,75,76,46 | 45 | 47,46,3,1,76,continues,"South Australia.—Number of Males in Quinquennial Age Groups, as recorded in each County, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,76,77,46 | 45 | 47,46,3,1,77,ends,"South Australia.—Number of Males in Quinquennial Age Groups, as recorded in each County, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,77,78,47 | 46 | 48,47,3,1,78,ends,"South Australia.—Number of Females in Quinquennial Age Groups, as recorded in each County, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,78,79,47 | 46 | 48,47,3,1,79,ends,"South Australia.—Number of Females in Quinquennial Age Groups, as recorded in each County, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,79,80,48 | 47 | 49,48,3,1,80,continues,"South Australia.—Number of Persons in Quinquennial Age Groups, as recorded in each County, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,80,81,48 | 47 | 49,48,3,1,81,ends,"South Australia.—Number of Persons in Quinquennial Age Groups, as recorded in each County, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,81,82,49 | 48 | 50,49,3,1,82,complete_on_page,49.—SOUTH AUSTRALIA.—NUMBER OF CHILDREN IN SINGLE AGES UNDER 5 YEARS LAST BIRTHDAY,,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,82,83,50 | 49 | 51 | 52 | 53,50 | 51 | 52,5,3,83,boundary_multiple_tables,"South Australia.—Population of Commonwealth Electoral Divisions, as recorded at the Census of 3rd April, 1911 | South Australia.—Population of Council Electoral Districts, as recorded at the Census of 3rd April, 1911 | South Australia.—Population of Assembly Electoral Districts, as recorded at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,83,84,53 | 52 | 54 | 55,53 | 54,4,2,84,boundary_multiple_tables,"53.—Western Australia.—Number of Males in Quinquennial Age Groups, as recorded in each Statistical District, at the Census of 3rd April, 1911 | 54.—Western Australia.—Number of Females in Quinquennial Age Groups, as recorded in each Statistical District, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,84,85,53 | 52 | 54 | 55,53 | 54,4,2,85,boundary_multiple_tables,"Western Australia.—Number of Males in Quinquennial Age Groups, as recorded in each Statistical District, at the Census of 3rd April, 1911 | Western Australia.—Number of Females in Quinquennial Age Groups, as recorded in each Statistical District, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,85,86,55 | 54 | 56,54 | 55,3,2,86,boundary_multiple_tables,"Western Australia.—Number of Females in Quinquennial Age Groups, as recorded in each Statistical District, at the Census of 3rd April, 1911 | Western Australia.—Number of Persons in Quinquennial Age Groups, as recorded in each Statistical District, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,86,87,55 | 54 | 56,55,3,1,87,continues,"Western Australia.—Number of Persons in Quinquennial Age Groups, as recorded in each Statistical District, at the Census of 3rd April, 1911",,,False,True,True,1,"The top of the page contains the continuation of a table (Females) not explicitly listed in the candidate list for this page, but the main body is Table 55.",False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,87,88,56 | 55 | 57 | 58 | 59,56 | 57 | 58,5,3,88,boundary_multiple_tables,"Western Australia.—Number of Children in Single Ages under 5 years last birthday, recorded in each Statistical District, at the Census of 3rd April, 1911 | Western Australia.—Population of Commonwealth Electoral Divisions, as recorded at the Census of 3rd April, 1911 | Western Australia.—Population of State Electoral Provinces, as recorded at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,88,89,59 | 58 | 60,59,3,1,89,complete_on_page,59.—WESTERN AUSTRALIA.—POPULATION OF STATE ELECTORAL DISTRICTS,,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,89,90,60 | 59 | 61,60,3,1,90,ends,"Tasmania.—Number of Males in Quinquennial Age Groups, as recorded in each Municipality, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,90,91,60 | 59 | 61,60,3,1,91,ends,"Tasmania.—Number of Males in Quinquennial Age Groups, as recorded in each Municipality, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,91,92,61 | 60 | 62,61,3,1,92,continues,"61.—TASMANIA.—NUMBER OF Females in Quinquennial Age Groups, as recorded in each Municipality, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,92,93,61 | 60 | 62,62,3,1,93,starts,"Tasmania.—Number of Persons in Quinquennial Age Groups, as recorded in each Municipality, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,93,94,62 | 61 | 63,62,3,1,94,ends,"62. TASMANIA.—NUMBER OF PERSONS IN QUINQUENNIAL AGE GROUPS, AS RECORDED IN EACH MUNICIPALITY, AT THE CENSUS OF 3RD APRIL, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,94,95,62 | 61 | 63,62,3,1,95,ends,"Tasmania.—Number of Persons in Quinquennial Age Groups, as recorded in each Municipality, at the Census of 3rd April, 1911",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,95,96,63 | 62 | 64 | 65,63 | 64,4,2,96,boundary_multiple_tables,63.—TASMANIA.—NUMBER OF CHILDREN IN SINGLE AGES UNDER 5 YEARS LAST BIRTHDAY | 64.—TASMANIA.—POPULATION OF COMMONWEALTH ELECTORAL DIVISIONS,,,True,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,96,97,65 | 64 | 66 | 67,65 | 66,4,2,97,boundary_multiple_tables,"65.—TASMANIA.—POPULATION OF STATE ELECTORAL PROVINCES as Recorded at the Census of 3rd April, 1911 | 66.—NORTHERN TERRITORY.—POPULATION IN QUINQUENNIAL AGE GROUPS as Recorded in each County, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,97,98,67 | 66 | 68 | 69 | 70,67 | 68 | 69,5,3,98,boundary_multiple_tables,"Northern Territory.—Number of Children in Single Ages under 5 years last birthday, recorded in each County, at the Census of 3rd April, 1911 | Federal Capital Territory.—Population in Quinquennial Age Groups, as recorded in each County, at the Census of 3rd April, 1911 | Federal Capital Territory.—Number of Children in Single Ages under 5 years last birthday, recorded in each County, at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,98,99,70 | 69 | 71,70,3,1,99,complete_on_page,"70.—NUMBER OF FULL-BLOODED ABORIGINAL MALES Recorded at each age in each State and Territory of the Commonwealth at the Census of 3rd April, 1911.",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,99,100,71 | 70 | 72,70 | 71,3,2,100,boundary_multiple_tables,"70.—NUMBER OF FULL-BLOODED ABORIGINAL MALES—continued. | 71.—NUMBER OF FULL-BLOODED ABORIGINAL FEMALES Recorded at each age in each State and Territory of the Commonwealth at the Census of 3rd April, 1911.",,,True,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,100,101,71 | 70 | 72,71,3,1,101,ends,71.—NUMBER OF FULL-BLOODED ABORIGINAL FEMALES—continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,101,102,72 | 71,72,2,1,102,continues,"72.—NUMBER OF FULL-BLOODED ABORIGINAL PERSONS Recorded at each age in each State and Territory of the Commonwealth at the Census of 3rd April, 1911.",,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,102,103,72 | 71,72,2,1,103,ends,72.—NUMBER OF FULL-BLOODED ABORIGINAL PERSONS—continued.,,,False,True,True,1,,False,
1911_census_volume_ii_part_i_ages,1911 Census - Volume II - Part I Ages.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part I Ages.pdf,104,103,104,72 | 71,,2,0,,non_table,,,,False,False,False,1,The provided page is blank.,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,4,5,1 | 2,1,2,1,109,continues,"1.—MALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH at the Census of 3rd April, 1911, classified according to Birthplace",,,False,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,5,6,1 | 2,1,2,1,110,continues,"Male Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, classified according to Birthplace",,ASIA,False,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,6,7,1 | 2,1,2,1,111,continues,"Male Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, classified according to Birthplace",,AFRICA and AMERICA,False,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,7,8,2 | 1 | 3,1 | 2,3,2,112,boundary_multiple_tables,"1.—MALE POPULATION OF STATES AND TERRITORIES OF COMMONWEALTH, 1911—continued. | 2.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH at the Census of 3rd April, 1911, classified according to Birthplace",,,True,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,8,9,2 | 1 | 3,2,3,1,113,continues,"Female Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, classified according to Birthplace",,,False,False,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,9,10,2 | 1 | 3,2,3,1,114,continues,"Female Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, classified according to Birthplace",,AFRICA,False,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,10,11,3 | 2 | 4,2 | 3,3,2,115,boundary_multiple_tables,"2.—FEMALE POPULATION OF STATES AND TERRITORIES OF THE COMMONWEALTH, 1911—cont. | 3.—TOTAL POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH at the Census of 3rd April, 1911, classified according to Birthplace",,,True,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,11,12,3 | 2 | 4,3,3,1,116,continues,"Total Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, classified according to Birthplace",,EUROPE and ASIA,False,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,12,13,3 | 2 | 4,3,3,1,117,continues,"3.—TOTAL POPULATION OF STATES AND TERRITORIES OF THE COMMONWEALTH, 1911—cont.",ASIA—continued,AFRICA,False,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,13,14,3 | 2 | 4,3,3,1,118,continues,"Total Population of the States and Territories of the Commonwealth, at the Census of 3rd April, 1911, classified according to Birthplace",,AMERICA,False,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,14,15,4 | 3 | 5,3 | 4,3,2,119,boundary_multiple_tables,"3.—TOTAL POPULATION OF STATES AND TERRITORIES OF THE COMMONWEALTH, 1911—cont. | 4.—MALE POPULATION OF THE STATES AND NORTHERN TERRITORY OF THE COMMONWEALTH at the Census of 31st March, 1901, classified according to Birthplace",,,True,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,15,16,4 | 3 | 5,4,3,1,120,ends,"4.—MALE POPULATION OF THE STATES AND NORTHERN TERRITORY, 1901—continued.",,,False,False,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,16,17,5 | 4 | 6,5,3,1,121,complete_on_page,"Female Population of the States and Northern Territory of the Commonwealth, at the Census of 31st March, 1901, classified according to Birthplace",,,False,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,17,18,6 | 5 | 7,5 | 6,3,2,122,boundary_multiple_tables,"Female Population of the States and Northern Territory of the Commonwealth, at the Census of 31st March, 1901, classified according to Birthplace | Total Population of the States and Northern Territory of the Commonwealth, at the Census of 31st March, 1901, classified according to Birthplace",,,True,True,True,1,,False,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,18,19,6 | 5 | 7,6,3,1,123,ends,"6.—TOTAL POPULATION OF THE STATES AND NORTHERN TERRITORY, 1901—continued.",,,False,True,True,1,,False,
